seed,T,k,avg_price,avg_profit,share_state_0.5_0.5,share_joint_consecutive_0.5,mode_pair,share_mode_pair,std_market,cycle_amp,jump_count_large,regime
1,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
2,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
3,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
4,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
5,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
6,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
7,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
8,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
9,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
10,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
11,500000,6,0.3333533333333333,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99994,0.002788795040474968,0.49999999999999994,2,focal_equal_price
12,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
13,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
14,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
15,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
16,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
17,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.666667), np.float64(0.166667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
18,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(1.0))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
19,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
20,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
21,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
22,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
23,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
24,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
25,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
26,500000,6,0.45833333333333326,0.0937472222222222,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.1502368500438927,0.5833333333333334,25001,cycling/asymmetric
27,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
28,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
29,500000,6,0.16670333333333331,0.0694436111111111,0.0,0.0,"(np.float64(0.166667), np.float64(0.166667))",0.99982,0.0036512996164227455,0.5833333333333333,4,focal_equal_price
30,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
31,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
32,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
33,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
34,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
35,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
36,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
37,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
38,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
39,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
40,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
41,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
42,500000,6,0.49998,0.12499361111111111,0.99992,0.99992,"(np.float64(0.5), np.float64(0.5))",0.99992,0.002471985257057799,0.4166666666666667,1,monopoly_regime
43,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
44,500000,6,0.4583233333333333,0.09374611111111111,0.0,0.0,"(np.float64(0.5), np.float64(0.833333))",0.24998,0.150238698632099,0.5833333333333333,25001,cycling/asymmetric
45,500000,6,0.4166666666666666,0.0937472222222222,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.25,0.11784995168056328,0.33333333333333326,1,cycling/asymmetric
46,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
47,500000,6,0.6666666666666665,0.11111111111111113,0.0,0.0,"(np.float64(0.666667), np.float64(0.666667))",1.0,1.1102230246251565e-16,0.0,0,focal_equal_price
48,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
49,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
50,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.666667), np.float64(0.166667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
51,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.833333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
52,500000,6,0.4166666666666666,0.0937472222222222,0.0,0.0,"(np.float64(0.5), np.float64(0.333333))",0.25,0.11785702260696121,0.5,4,cycling/asymmetric
53,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(1.0), np.float64(0.166667))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
54,500000,6,0.33332,0.11110500000000001,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99992,0.001581082610815204,0.25,0,focal_equal_price
55,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
56,500000,6,0.50001,0.09375027777777778,0.0,0.0,"(np.float64(1.0), np.float64(0.5))",0.25,0.18633676177525701,0.5,24997,cycling/asymmetric
57,500000,6,0.45833,0.09374638888888888,0.0,0.0,"(np.float64(0.5), np.float64(0.833333))",0.24998,0.15024147226677756,0.6666666666666666,25002,cycling/asymmetric
58,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
59,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
60,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
61,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
62,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
63,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
64,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
65,500000,6,0.41666999999999993,0.09375083333333334,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25002,0.11784877310444185,0.33333333333333326,0,cycling/asymmetric
66,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
67,500000,6,0.49999,0.124995,0.99996,0.99996,"(np.float64(0.5), np.float64(0.5))",0.99996,0.001581107206991354,0.25,2,monopoly_regime
68,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
69,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
70,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
71,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
72,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
73,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
74,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
75,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
76,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
77,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
78,500000,6,0.4999866666666667,0.12499277777777777,0.9999,0.99988,"(np.float64(0.5), np.float64(0.5))",0.9999,0.002886720553769546,0.6666666666666666,3,monopoly_regime
79,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
80,500000,6,0.4722183333333333,0.09259166666666668,0.0,0.0,"(np.float64(0.166667), np.float64(0.166667))",0.16668,0.2239518452641599,0.6666666666666666,25000,cycling/asymmetric
81,500000,6,0.44444,0.09259166666666668,0.0,0.0,"(np.float64(0.166667), np.float64(0.166667))",0.16668,0.19641870741409082,0.5833333333333334,16667,cycling/asymmetric
82,500000,6,0.33333,0.11110527777777779,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99988,0.0018257388154449205,0.49999999999999994,2,focal_equal_price
83,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
84,500000,6,0.33335666666666663,0.11111138888888891,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99992,0.002934376708377209,0.49999999999999994,2,focal_equal_price
85,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(1.0), np.float64(0.166667))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
86,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
87,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
88,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(1.0), np.float64(0.166667))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
89,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
90,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
91,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
92,500000,6,0.44444,0.09259166666666668,0.0,0.0,"(np.float64(0.166667), np.float64(0.166667))",0.16668,0.19641870741409082,0.5833333333333334,16667,cycling/asymmetric
93,500000,6,0.44444666666666655,0.09259361111111111,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.16668,0.19641564330096858,0.5833333333333334,16666,cycling/asymmetric
94,500000,6,0.33334,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99996,0.0010540714713275694,0.16666666666666669,0,focal_equal_price
95,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
96,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
97,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
98,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
99,500000,6,0.43765,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.13672754639956222,0.41666666666666663,12590,cycling/asymmetric
100,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
101,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
102,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
103,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
104,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
105,500000,6,0.6666666666666665,0.11111111111111113,0.0,0.0,"(np.float64(0.666667), np.float64(0.666667))",1.0,1.1102230246251565e-16,0.0,0,focal_equal_price
106,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
107,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
108,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
109,500000,6,0.5416666666666666,0.11458333333333337,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.17179606773406922,0.4166666666666667,24999,cycling/asymmetric
110,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
111,500000,6,0.33335,0.11111138888888891,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99994,0.002415171951550356,0.4166666666666667,2,focal_equal_price
112,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
113,500000,6,0.44444,0.09259250000000001,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.16668,0.19641658608398854,0.5833333333333334,16666,cycling/asymmetric
114,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
115,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
116,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
117,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
118,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
119,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.833333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
120,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
121,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
122,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
123,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
124,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
125,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(1.0))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
126,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
127,500000,6,0.16666666666666663,0.06944444444444443,0.0,0.0,"(np.float64(0.166667), np.float64(0.166667))",1.0,2.7755575615628914e-17,0.0,0,focal_equal_price
128,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(1.0))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
129,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
130,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
131,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
132,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
133,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
134,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
135,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
136,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
137,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
138,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
139,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
140,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
141,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
142,500000,6,0.6666666666666665,0.11111111111111113,0.0,0.0,"(np.float64(0.666667), np.float64(0.666667))",1.0,1.1102230246251565e-16,0.0,0,focal_equal_price
143,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(1.0))",0.25,0.18633899812498247,0.5,25000,cycling/asymmetric
144,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
145,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
146,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
147,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.666667), np.float64(0.166667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
148,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.666667))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
149,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
150,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
151,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
152,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
153,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
154,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
155,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
156,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
157,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
158,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.5), np.float64(0.833333))",0.25,0.15023130314433286,0.41666666666666663,25000,cycling/asymmetric
159,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
160,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
161,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
162,500000,6,0.45833333333333326,0.09375,0.0,0.0,"(np.float64(0.833333), np.float64(0.166667))",0.25,0.15023130314433286,0.41666666666666663,24999,cycling/asymmetric
163,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
164,500000,6,0.5,0.125,1.0,1.0,"(np.float64(0.5), np.float64(0.5))",1.0,0.0,0.0,0,monopoly_regime
165,500000,6,0.4166666666666666,0.09375,0.0,0.0,"(np.float64(0.166667), np.float64(0.333333))",0.25,0.11785113019775788,0.33333333333333326,0,cycling/asymmetric
166,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
167,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
168,500000,6,0.5,0.09375,0.0,0.0,"(np.float64(0.333333), np.float64(0.5))",0.25,0.18633899812498247,0.5,24999,cycling/asymmetric
169,500000,6,0.16666666666666663,0.06944444444444443,0.0,0.0,"(np.float64(0.166667), np.float64(0.166667))",1.0,2.7755575615628914e-17,0.0,0,focal_equal_price
170,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
171,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
172,500000,6,0.33334333333333327,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",0.99996,0.0015811072069913535,0.24999999999999994,2,focal_equal_price
173,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
174,500000,6,0.33333333333333326,0.11111111111111113,0.0,0.0,"(np.float64(0.333333), np.float64(0.333333))",1.0,5.551115123125783e-17,0.0,0,focal_equal_price
